Paired,Statistics,P-value,Variables,logp,index
"DMSO, BSJ-04-030",-21.54315376685251,8.729646185602171e-09,Cells_AreaShape_Area,8.059003357984519,1
"DMSO, BSJ-03-136",-29.734777041236697,3.98744439480955e-10,Cells_AreaShape_Area,9.399305360159403,2
"BSJ-04-030, BSJ-03-136",-5.220033130771895,0.00013089345791378787,Cells_AreaShape_Area,3.8830820590485002,3
"DMSO, BSJ-04-030",-30.65859448351532,2.9313604374959026e-09,Cells_AreaShape_Compactness,8.532930777811519,4
"DMSO, BSJ-03-136",-22.53121029937349,6.725724521363524e-08,Cells_AreaShape_Compactness,7.172260924904495,5
"BSJ-04-030, BSJ-03-136",-6.777717458256283,4.6526723965650214e-05,Cells_AreaShape_Compactness,4.332297525883436,6
"DMSO, BSJ-04-030",-33.2716350671462,6.104177526121217e-11,Cells_AreaShape_Eccentricity,10.214372844402176,7
"DMSO, BSJ-03-136",-33.59724466304275,2.6683138918313013e-10,Cells_AreaShape_Eccentricity,9.573763082749595,8
"BSJ-04-030, BSJ-03-136",-4.775760318807426,0.00032989871561315843,Cells_AreaShape_Eccentricity,3.481619375279766,9
"DMSO, BSJ-04-030",26.65418946535602,8.017495187322346e-09,Cells_AreaShape_Extent,8.095961292094248,10
"DMSO, BSJ-03-136",23.18514562542806,5.032913691290379e-08,Cells_AreaShape_Extent,7.298180517192315,11
"BSJ-04-030, BSJ-03-136",7.328472604686179,1.5846753447633494e-05,Cells_AreaShape_Extent,4.80005969901081,12
"DMSO, BSJ-04-030",5.715379771892979,0.0004115089254371527,Cells_AreaShape_FormFactor,3.385620740704284,13
"DMSO, BSJ-03-136",13.911105267026949,2.0073460241100994e-07,Cells_AreaShape_FormFactor,6.697377757852006,14
"BSJ-04-030, BSJ-03-136",4.2999959699034696,0.0008481962165300152,Cells_AreaShape_FormFactor,3.0715036690889965,15
"DMSO, BSJ-04-030",10.968630726734284,3.922317512822724e-06,Cells_AreaShape_Solidity,5.406457252971802,16
"DMSO, BSJ-03-136",14.210437086498219,1.2313116845176218e-06,Cells_AreaShape_Solidity,5.909631999276394,17
"BSJ-04-030, BSJ-03-136",6.356591744134208,4.244753224433261e-05,Cells_AreaShape_Solidity,4.372147553095456,18
"DMSO, BSJ-04-030",33.58053016112764,5.410944501238573e-10,Cells_AreaShape_Zernike_0_0,9.26672692049903,19
"DMSO, BSJ-03-136",30.082833647547833,4.749923461556449e-09,Cells_AreaShape_Zernike_0_0,8.323313388373343,20
"BSJ-04-030, BSJ-03-136",6.880898268875712,1.74466535188131e-05,Cells_AreaShape_Zernike_0_0,4.758287863701379,21
"DMSO, BSJ-04-030",37.84194905361334,1.3104604671474966e-10,Cells_AreaShape_Zernike_2_0,9.882576075944899,22
"DMSO, BSJ-03-136",27.50334440586519,1.2538322779999132e-08,Cells_AreaShape_Zernike_2_0,7.9017605541040075,23
"BSJ-04-030, BSJ-03-136",8.26161625143736,9.047555046559178e-06,Cells_AreaShape_Zernike_2_0,5.0434687659048505,24
"DMSO, BSJ-04-030",-29.152978862452557,3.0484944636170265e-10,Cells_AreaShape_Zernike_3_1,9.515914589365288,25
"DMSO, BSJ-03-136",-26.555945418219117,4.807993651417401e-09,Cells_AreaShape_Zernike_3_1,8.318036114457108,26
"BSJ-04-030, BSJ-03-136",-4.813501584337754,0.00038038484807486944,Cells_AreaShape_Zernike_3_1,3.419776790705527,27
"DMSO, BSJ-04-030",4.6209567719293565,0.0022352355192731847,Cells_AreaShape_Zernike_3_3,2.650676709967464,28
"DMSO, BSJ-03-136",5.59158785324395,0.0006993018806403983,Cells_AreaShape_Zernike_3_3,3.1553353038051646,29
"BSJ-04-030, BSJ-03-136",-0.05303595300604804,0.9584841909901328,Cells_AreaShape_Zernike_3_3,0.018415045876550323,30
"DMSO, BSJ-04-030",-12.708513215353621,2.261694872831835e-06,Cells_AreaShape_Zernike_4_0,5.6455659864945025,31
"DMSO, BSJ-03-136",-9.077111027435121,3.290554298974471e-05,Cells_AreaShape_Zernike_4_0,4.482730938308624,32
"BSJ-04-030, BSJ-03-136",-0.5946890076683435,0.5630635208489594,Cells_AreaShape_Zernike_4_0,0.2494426083492595,33
"DMSO, BSJ-04-030",-27.728965062032554,3.184827623756864e-11,Cells_AreaShape_Zernike_4_2,10.49691406853337,34
"DMSO, BSJ-03-136",-29.144753960870723,9.51570413437948e-11,Cells_AreaShape_Zernike_4_2,10.021559069661667,35
"BSJ-04-030, BSJ-03-136",-3.561800464708242,0.003206919671829273,Cells_AreaShape_Zernike_4_2,2.493911918312347,36
"DMSO, BSJ-04-030",-11.918118196607416,1.4000221058774774e-06,Cells_AreaShape_Zernike_4_4,5.853865106904039,37
"DMSO, BSJ-03-136",-6.1103438994233015,0.0002708088412751393,Cells_AreaShape_Zernike_4_4,3.567337161056589,38
"BSJ-04-030, BSJ-03-136",3.465958152072968,0.0038700726928709507,Cells_AreaShape_Zernike_4_4,2.4122808774058355,39
"DMSO, BSJ-04-030",-12.519315286986034,1.5893983206071515e-06,Cells_AreaShape_Zernike_5_3,5.798767250203882,40
"DMSO, BSJ-03-136",-10.622757795885144,1.0812365013369742e-05,Cells_AreaShape_Zernike_5_3,4.966079301429057,41
"BSJ-04-030, BSJ-03-136",-3.2496249017710634,0.007916099938464101,Cells_AreaShape_Zernike_5_3,2.10148873158925,42
"DMSO, BSJ-04-030",7.908645759605755,7.65641150114636e-05,Cells_AreaShape_Zernike_5_5,4.115974733032345,43
"DMSO, BSJ-03-136",4.356373859017937,0.003110726121779931,Cells_AreaShape_Zernike_5_5,2.5071382238754274,44
"BSJ-04-030, BSJ-03-136",-1.484525523174186,0.16107196378153446,Cells_AreaShape_Zernike_5_5,0.7929800463876588,45
"DMSO, BSJ-04-030",-33.26995989271311,4.818153535361453e-12,Cells_AreaShape_Zernike_6_4,11.317119364881918,46
"DMSO, BSJ-03-136",-25.849034938901724,1.5961492306228521e-09,Cells_AreaShape_Zernike_6_4,8.796926507091642,47
"BSJ-04-030, BSJ-03-136",-1.0192814637823486,0.3272605595901016,Cells_AreaShape_Zernike_6_4,0.48510633133878156,48
"DMSO, BSJ-04-030",-5.5875149156877715,0.0005600073697431108,Cells_AreaShape_Zernike_6_6,3.2518062576050397,49
"DMSO, BSJ-03-136",-4.769578206365052,0.001396819260808484,Cells_AreaShape_Zernike_6_6,2.854859785089558,50
"BSJ-04-030, BSJ-03-136",0.9712838778867751,0.3480704126044645,Cells_AreaShape_Zernike_6_6,0.45833289193758847,51
"DMSO, BSJ-04-030",-7.6201146167556,4.5285815603686284e-05,Cells_AreaShape_Zernike_7_5,4.344037806148213,52
"DMSO, BSJ-03-136",-7.345143475143656,0.00013472340841076506,Cells_AreaShape_Zernike_7_5,3.8705569383499006,53
"BSJ-04-030, BSJ-03-136",-3.9771879467923545,0.0031511368839319685,Cells_AreaShape_Zernike_7_5,2.5015327308643687,54
"DMSO, BSJ-04-030",14.248155462811917,8.005512379127346e-07,Cells_AreaShape_Zernike_7_7,6.096610866579612,55
"DMSO, BSJ-03-136",11.86042683220506,3.4605636194928057e-06,Cells_AreaShape_Zernike_7_7,5.460853162218431,56
"BSJ-04-030, BSJ-03-136",-1.1003931977188735,0.2898097012819929,Cells_AreaShape_Zernike_7_7,0.5378870807602266,57
"DMSO, BSJ-04-030",-4.838422697507191,0.0016117397130485803,Cells_AreaShape_Zernike_9_5,2.7927050929986588,58
"DMSO, BSJ-03-136",-7.25086995702224,0.00014757974834173057,Cells_AreaShape_Zernike_9_5,3.830973234564932,59
"BSJ-04-030, BSJ-03-136",-3.041442229137343,0.00963600629061508,Cells_AreaShape_Zernike_9_5,2.01610292515579,60
"DMSO, BSJ-04-030",1.3201299335815952,0.22634737572538777,Cells_AreaShape_Zernike_9_7,0.6452245363557843,61
"DMSO, BSJ-03-136",-1.0845351493886848,0.3125763998908409,Cells_AreaShape_Zernike_9_7,0.5050438151335139,62
"BSJ-04-030, BSJ-03-136",-1.7134729608748513,0.108784886139349,Cells_AreaShape_Zernike_9_7,0.9634314384818664,63
"DMSO, BSJ-04-030",12.478903033413472,2.984286049185995e-06,Cells_AreaShape_Zernike_9_9,5.5251595512968805,64
"DMSO, BSJ-03-136",11.843211669582272,4.152051588026494e-06,Cells_AreaShape_Zernike_9_9,5.381737259144171,65
"BSJ-04-030, BSJ-03-136",-0.8138200440719106,0.42939696032402275,Cells_AreaShape_Zernike_9_9,0.3671410342341348,66
"DMSO, BSJ-04-030",7.145592606863021,0.00010437069960902978,Cells_Correlation_Correlation_DNA_AGP,3.9814214053961883,67
"DMSO, BSJ-03-136",8.422946289413886,3.956134766597813e-05,Cells_Correlation_Correlation_DNA_AGP,4.4027289224861645,68
"BSJ-04-030, BSJ-03-136",1.7883283922076292,0.09593570135632107,Cells_Correlation_Correlation_DNA_AGP,1.0180197451056219,69
"DMSO, BSJ-04-030",-14.163016013050916,1.3013000244169154e-12,Cells_Correlation_Correlation_DNA_ER,11.885622562064968,70
"DMSO, BSJ-03-136",-15.414449250825642,6.985693357152873e-11,Cells_Correlation_Correlation_DNA_ER,10.155790481999153,71
"BSJ-04-030, BSJ-03-136",-3.0062246268412425,0.009895255213295743,Cells_Correlation_Correlation_DNA_ER,2.004573000214866,72
"DMSO, BSJ-04-030",-18.34089514733689,4.439218181512989e-14,Cells_Correlation_Correlation_DNA_Mito,13.352693509469212,73
"DMSO, BSJ-03-136",-20.971475937056326,5.268932488333883e-15,Cells_Correlation_Correlation_DNA_Mito,14.278277366075512,74
"BSJ-04-030, BSJ-03-136",-2.561758077678508,0.02259818289322512,Cells_Correlation_Correlation_DNA_Mito,1.6459264808159813,75
"DMSO, BSJ-04-030",-12.139686442000636,6.946179474010423e-08,Cells_Correlation_Correlation_DNA_RNA,7.158253999665423,76
"DMSO, BSJ-03-136",-13.679749263710077,5.956013971396105e-08,Cells_Correlation_Correlation_DNA_RNA,7.22504429216682,77
"BSJ-04-030, BSJ-03-136",-2.273752462503039,0.03954278299537654,Cells_Correlation_Correlation_DNA_RNA,1.4029327685832327,78
"DMSO, BSJ-04-030",-30.332844352042624,2.997065606896801e-14,Cells_Correlation_Correlation_ER_AGP,13.523303750080249,79
"DMSO, BSJ-03-136",-34.22665977744101,7.633560455740122e-14,Cells_Correlation_Correlation_ER_AGP,13.117272850562232,80
"BSJ-04-030, BSJ-03-136",-5.18136637252512,0.00014379396383572211,Cells_Correlation_Correlation_ER_AGP,3.8422593443276765,81
"DMSO, BSJ-04-030",-16.066525007928416,3.2659206651496525e-09,Cells_Correlation_Correlation_ER_RNA,8.485994369233829,82
"DMSO, BSJ-03-136",-23.19185095568585,3.602654384139322e-15,Cells_Correlation_Correlation_ER_RNA,14.44337739934307,83
"BSJ-04-030, BSJ-03-136",-1.256938571391814,0.23237878495275152,Cells_Correlation_Correlation_ER_RNA,0.6338035234353981,84
"DMSO, BSJ-04-030",-20.88723710986227,4.519589042099908e-09,Cells_Correlation_Correlation_Mito_AGP,8.34490105299002,85
"DMSO, BSJ-03-136",-22.488966651449537,3.8668521513458105e-09,Cells_Correlation_Correlation_Mito_AGP,8.412642432809838,86
"BSJ-04-030, BSJ-03-136",-2.2809285890129565,0.03881987610124008,Cells_Correlation_Correlation_Mito_AGP,1.4109458550536225,87
"DMSO, BSJ-04-030",-7.094093313644086,4.3734495288271465e-10,Cells_Correlation_Correlation_Mito_ER,9.359175881023447,88
"DMSO, BSJ-03-136",-1.3199887691409171,0.19621654129308844,Cells_Correlation_Correlation_Mito_ER,0.7072643838597291,89
"BSJ-04-030, BSJ-03-136",5.887049451248336,7.162965278624802e-05,Cells_Correlation_Correlation_Mito_ER,4.144907154012144,90
"DMSO, BSJ-04-030",-9.469804764627678,5.098289267439013e-06,Cells_Correlation_Correlation_Mito_RNA,5.29257552710752,91
"DMSO, BSJ-03-136",-7.613231768738946,3.734135875325211e-05,Cells_Correlation_Correlation_Mito_RNA,4.427809883272226,92
"BSJ-04-030, BSJ-03-136",0.9397967976124149,0.363355279861855,Cells_Correlation_Correlation_Mito_RNA,0.4396685247559584,93
"DMSO, BSJ-04-030",-29.85644979226882,1.7975001669428994e-17,Cells_Correlation_Correlation_RNA_AGP,16.74533106060996,94
"DMSO, BSJ-03-136",-39.01952915944895,5.938027258036724e-27,Cells_Correlation_Correlation_RNA_AGP,26.226357813141494,95
"BSJ-04-030, BSJ-03-136",-4.316745928266058,0.000806693578697547,Cells_Correlation_Correlation_RNA_AGP,3.093291400038964,96
"DMSO, BSJ-04-030",-1.427711480229418,0.19104007571066686,Cells_Correlation_K_AGP_DNA,0.7188755184364121,97
"DMSO, BSJ-03-136",-4.555771162430865,0.001778874362971169,Cells_Correlation_K_AGP_DNA,2.7498547238638733,98
"BSJ-04-030, BSJ-03-136",-2.2022026179004373,0.04495012514341076,Cells_Correlation_K_AGP_DNA,1.3472690948313735,99
"DMSO, BSJ-04-030",-2.3712286010839736,0.0243172556902903,Cells_Correlation_K_AGP_Mito,1.6140854386843828,100
