Paired,Statistics,P-value,Variables,logp,index
"DMSO, PND-1186",-39.094488365160366,1.5316216730239063e-09,Cells_AreaShape_Area,8.814848496850274,1
"DMSO, PND-1186",1.1213828424850567,0.29818750608647493,Cells_AreaShape_Compactness,0.5255105572323667,2
"DMSO, PND-1186",-2.950161031334174,0.020216211842702014,Cells_AreaShape_Eccentricity,1.6943002201564799,3
"DMSO, PND-1186",-1.8239449941730277,0.10957993060115001,Cells_AreaShape_Extent,0.9602689789473681,4
"DMSO, PND-1186",92.3369553627493,4.7851903290632826e-14,Cells_AreaShape_FormFactor,13.320100783651391,5
"DMSO, PND-1186",0.4408502323988904,0.6720274534308731,Cells_AreaShape_Solidity,0.1726129849372467,6
"DMSO, PND-1186",8.444042173151864,4.965153974272784e-05,Cells_AreaShape_Zernike_0_0,4.304067279063835,7
"DMSO, PND-1186",-11.235148905142333,8.287486888924357e-06,Cells_AreaShape_Zernike_2_0,5.081577145654719,8
"DMSO, PND-1186",1.0934004009499076,0.3095637801433109,Cells_AreaShape_Zernike_3_1,0.5092498587258768,9
"DMSO, PND-1186",26.142135563623544,1.8515978358286544e-08,Cells_AreaShape_Zernike_3_3,7.732453335497902,10
"DMSO, PND-1186",-4.085898967375443,0.004483405266199588,Cells_AreaShape_Zernike_4_0,2.348392002396938,11
"DMSO, PND-1186",-3.5750047232449793,0.008504616098332213,Cells_AreaShape_Zernike_4_2,2.070345285830237,12
"DMSO, PND-1186",28.572726373159757,8.570736295458024e-09,Cells_AreaShape_Zernike_4_4,8.066981867071119,13
"DMSO, PND-1186",12.189748240949529,5.005237280655349e-06,Cells_AreaShape_Zernike_5_3,5.300575329326195,14
"DMSO, PND-1186",29.20413742091543,9.412560669337912e-09,Cells_AreaShape_Zernike_5_5,8.02629221150585,15
"DMSO, PND-1186",5.564229411632527,0.0007545926909228802,Cells_AreaShape_Zernike_6_4,3.122287405744133,16
"DMSO, PND-1186",30.988572152872006,6.0548188542464024e-09,Cells_AreaShape_Zernike_6_6,8.217898845382699,17
"DMSO, PND-1186",12.609495239300195,4.104659477475999e-06,Cells_AreaShape_Zernike_7_5,5.386722866117578,18
"DMSO, PND-1186",35.55679959214713,1.9263056249333785e-09,Cells_AreaShape_Zernike_7_7,8.715274807194834,19
"DMSO, PND-1186",8.797811306182108,4.602689553893231e-05,Cells_AreaShape_Zernike_9_5,4.3369883167805625,20
"DMSO, PND-1186",9.969342960725424,2.0508417463749388e-05,Cells_AreaShape_Zernike_9_7,4.688067850761701,21
"DMSO, PND-1186",28.282171781325427,1.1681836391771921e-08,Cells_AreaShape_Zernike_9_9,7.932488880500726,22
"DMSO, PND-1186",-35.556947672800135,4.063742123880288e-10,Cells_Correlation_Correlation_DNA_AGP,9.39107385922049,23
"DMSO, PND-1186",-40.47127999731652,2.2167810415275848e-12,Cells_Correlation_Correlation_DNA_ER,11.654277201406249,24
"DMSO, PND-1186",-33.54358525467682,6.006035255625958e-12,Cells_Correlation_Correlation_DNA_Mito,11.221412122806557,25
"DMSO, PND-1186",-55.65233724991661,2.874751114238377e-24,Cells_Correlation_Correlation_DNA_RNA,23.541399749023665,26
"DMSO, PND-1186",-21.957800836818425,7.046570475104714e-09,Cells_Correlation_Correlation_ER_AGP,8.152022200189554,27
"DMSO, PND-1186",-34.20399911263012,4.3482904324769915e-13,Cells_Correlation_Correlation_ER_RNA,12.36168145607386,28
"DMSO, PND-1186",-25.88975875994275,6.745949719596761e-10,Cells_Correlation_Correlation_Mito_AGP,9.170956900114362,29
"DMSO, PND-1186",-31.34456700017383,3.7453306677593584e-10,Cells_Correlation_Correlation_Mito_ER,9.426509833279962,30
"DMSO, PND-1186",-23.256834355148882,3.1728481825975095e-08,Cells_Correlation_Correlation_Mito_RNA,7.498550707930334,31
"DMSO, PND-1186",-57.37492615059065,9.926982819121416e-17,Cells_Correlation_Correlation_RNA_AGP,16.003182729764205,32
"DMSO, PND-1186",4.198277818171118,0.003193388230341382,Cells_Correlation_K_AGP_DNA,2.495748279692452,33
"DMSO, PND-1186",-3.6678149818977164,0.0074473227584207,Cells_Correlation_K_AGP_Mito,2.127999823924376,34
