Paired,Statistics,P-value,Variables,logp,index
"DMSO, FMF-04-159-2",-33.26234373750066,1.640478826909951e-10,Cells_AreaShape_Area,9.785029370529694,1
"DMSO, FMF-05-176-1",-3.602669295746014,0.006372506403567909,Cells_AreaShape_Area,2.1956897194471123,2
"FMF-04-159-2, FMF-05-176-1",20.887036439992862,6.970759930641798e-12,Cells_AreaShape_Area,11.156719873882754,3
"DMSO, FMF-04-159-2",-22.00067711575296,9.163641217041932e-08,Cells_AreaShape_Compactness,7.03793192303013,4
"DMSO, FMF-05-176-1",1.9444412062106176,0.07955462982568014,Cells_AreaShape_Compactness,1.0993345407284552,5
"FMF-04-159-2, FMF-05-176-1",22.13159290982153,6.133414017370992e-08,Cells_AreaShape_Compactness,7.212297718601128,6
"DMSO, FMF-04-159-2",-16.134288900748857,5.671877775154932e-07,Cells_AreaShape_Eccentricity,6.246273136454696,7
"DMSO, FMF-05-176-1",1.4980110944348286,0.16300349852602472,Cells_AreaShape_Eccentricity,0.7878030742816744,8
"FMF-04-159-2, FMF-05-176-1",16.104090229823463,1.663623232651042e-07,Cells_AreaShape_Eccentricity,6.778945023302478,9
"DMSO, FMF-04-159-2",16.65072449666564,6.270877147632699e-07,Cells_AreaShape_Extent,6.202671707377709,10
"DMSO, FMF-05-176-1",1.494992116889802,0.17427050318473059,Cells_AreaShape_Extent,0.7587761148301811,11
"FMF-04-159-2, FMF-05-176-1",-15.592474696941316,2.256084825134278e-07,Cells_AreaShape_Extent,6.646644575612814,12
"DMSO, FMF-04-159-2",0.9890413870194124,0.3545572660359933,Cells_AreaShape_FormFactor,0.45031361008636195,13
"DMSO, FMF-05-176-1",8.666031884256137,3.349279331479072e-05,Cells_AreaShape_FormFactor,4.475048630584618,14
"FMF-04-159-2, FMF-05-176-1",3.878685974033406,0.002255536295616152,Cells_AreaShape_FormFactor,2.6467501799344886,15
"DMSO, FMF-04-159-2",11.65260836138617,6.801234317107902e-06,Cells_AreaShape_Solidity,5.167412262519798,16
"DMSO, FMF-05-176-1",5.250545347765403,0.0007196125034574915,Cells_AreaShape_Solidity,3.142901299279491,17
"FMF-04-159-2, FMF-05-176-1",-9.459177375889455,8.880202763182487e-06,Cells_AreaShape_Solidity,5.051577117788296,18
"DMSO, FMF-04-159-2",16.37139123566315,6.669724050550429e-07,Cells_AreaShape_Zernike_0_0,6.175892133969862,19
"DMSO, FMF-05-176-1",0.9508780253567459,0.3686512659155514,Cells_AreaShape_Zernike_0_0,0.4333842704298246,20
"FMF-04-159-2, FMF-05-176-1",-15.486271294614038,2.3270653531790015e-07,Cells_AreaShape_Zernike_0_0,6.633191419838983,21
"DMSO, FMF-04-159-2",28.50681454962232,1.2724252340906172e-08,Cells_AreaShape_Zernike_2_0,7.895367726771807,22
"DMSO, FMF-05-176-1",-4.5426109520734625,0.0007836501796809262,Cells_AreaShape_Zernike_2_0,3.105877762492533,23
"FMF-04-159-2, FMF-05-176-1",-29.10307570505546,5.252127281922651e-09,Cells_AreaShape_Zernike_2_0,8.279664757607913,24
"DMSO, FMF-04-159-2",-8.610669838202652,4.9459131449014266e-05,Cells_AreaShape_Zernike_3_1,4.3057535145459385,25
"DMSO, FMF-05-176-1",0.32151188910997225,0.7560935911091528,Cells_AreaShape_Zernike_3_1,0.12142444314096332,26
"FMF-04-159-2, FMF-05-176-1",8.108002369627116,1.5069319276286416e-05,Cells_AreaShape_Zernike_3_1,4.821906365550646,27
"DMSO, FMF-04-159-2",7.195318724302847,0.0001638686283152076,Cells_AreaShape_Zernike_3_3,3.7855041815953343,28
"DMSO, FMF-05-176-1",7.134213389102748,7.806021566910251e-05,Cells_AreaShape_Zernike_3_3,4.10757025316018,29
"FMF-04-159-2, FMF-05-176-1",-4.737272671514506,0.001332886163524912,Cells_AreaShape_Zernike_3_3,2.8752069403566467,30
